id,lon,lat,"address"
393,121.529,25.0242,"台北市大安區師大路49巷12號"
394,121.529,25.0238,"台北市大安區龍泉街54號"
395,121.529,25.0232,"台北市大安區龍泉街76號"
396,121.557,25.0298,"台北市大安區臨江街21號"
397,121.555,25.0301,"台北市大安區臨江街83號"
398,121.555,25.0302,"台北市大安區臨江街87號"
399,121.554,25.0304,"台北市大安區通化街70號(門口旁)"
400,121.555,25.0299,"台北市大安區臨江街98-1(門口中間位置)"
401,121.555,25.0299,"台北市大安區臨江街98-1號"
402,121.525,25.024,"台北市大安區羅斯福路三段15號1樓"
403,121.527,25.0213,"台北市大安區羅斯福路三段283巷28號"
404,121.532,25.0172,"台北市大安區羅斯福路三段325號(大世紀戲院前)"
405,121.537,25.0109,"台北市大安區羅斯福路四段121號"
407,121.529,25.0301,"台北市大安區永康街34-1號"
408,121.529,25.0329,"台北市大安區麗水街6-1號"
409,121.549,25.0466,"台北巿萬華區三水街93號隔壁(東三水街市場內)"
410,121.501,25.0361,"台北市萬華區三水街92號"
411,121.502,25.0361,"台北市萬華區三水街93號對面(東三水街市場內)"
412,121.498,25.0344,"台北市萬華區大理街93號"
414,121.507,25.0381,"台北市萬華區中華路一段200號"
415,121.505,25.0332,"台北市萬華區中華路二段30之1號"
416,121.506,25.0417,"台北市萬華區內江街43號"
417,121.505,25.0417,"台北市萬華區內江街53號"
419,121.508,25.0427,"台北市萬華區成都路3號"
420,121.506,25.0426,"台北市萬華區成都路42號"
421,121.501,25.0404,"台北市萬華區西昌街117號"
422,121.501,25.0369,"台北市萬華區西昌街224巷3.7.9號"
424,121.498,25.0339,"台北市萬華區西園路一段258號"
425,121.5,25.0398,"台北市萬華區西園路一段56號"
427,121.506,25.0412,"台北市萬華區西寧南路197號1樓"
429,121.506,25.0435,"台北市萬華區西寧南路70號B1"
430,121.506,25.0447,"台北市萬華區武昌街2段82巷3弄1號"
431,121.507,25.0458,"台北市萬華區西寧南路81號"
432,121.5,25.035,"台北市萬華區和平西路三段120號(龍山商場1樓美食街)"
433,121.498,25.0352,"台北市萬華區和平西路三段166號"
434,121.497,25.0352,"台北市萬華區和平西路三段198號"
435,121.501,25.0355,"台北市萬華區和平西路三段89巷2弄5號"
436,121.504,25.0412,"台北市萬華區昆明街192號"
437,121.505,25.0424,"台北市萬華區昆明街99號"
438,121.502,25.0363,"台北市萬華區東三水街市場內(新富市場臨固第18號)"
439,121.506,25.0427,"台北市萬華區成都路56號1樓"
440,121.505,25.0454,"台北市萬華區武昌街二段85-7號"
441,121.497,25.0263,"台北市萬華區峨嵋街47號"
442,121.501,25.0363,"台北市萬華區康定路302號"
445,121.498,25.0379,"台北市萬華區華西街31號"
446,121.499,25.0377,"台北市萬華區華西街41號(夜市第59號攤)"
447,121.498,25.0369,"台北市萬華區華西街48號"
448,121.499,25.0391,"台北市萬華區華西街17-4號"
449,121.503,25.0399,"台北市萬華區貴陽街二段120號"
451,121.504,25.0397,"台北市萬華區貴陽街二段68號"
452,121.507,25.0464,"台北市萬華區開封街二段46號"
453,121.502,25.0393,"台北市萬華區康定路172巷(巷內直興市場攤位)"
454,121.508,25.0455,"台北市萬華區漢口街二段17號"
455,121.507,25.0455,"台北市萬華區漢口街二段38號(近捷運西門站)"
456,121.506,25.046,"台北市萬華區漢口街二段42巷2號"
457,121.506,25.0454,"台北市萬華區漢口街二段54號"
458,121.502,25.033,"台北市萬華區艋舺大道138號"
459,121.5,25.0327,"台北市萬華區艋舺大道184號1樓"
460,121.502,25.0364,"台北市萬華區廣州街104號"
461,121.501,25.0367,"台北市萬華區廣州街165號"
462,121.499,25.0366,"台北市萬華區廣州街168號"
464,121.498,25.0367,"台北市萬華區廣州街200號"
465,121.497,25.0367,"台北市萬華區廣州街202號"
466,121.497,25.0367,"台北市萬華區廣州街206號"
467,121.5,25.0367,"台北市萬華區廣州街207號"
468,121.503,25.0365,"台北市萬華區廣州街88號"
469,121.503,25.0365,"台北市萬華區廣州街90號"
470,121.502,25.0364,"台北市萬華區廣州街96號"
471,121.501,25.0423,"台北市萬華區西昌街"
472,121.5,25.0322,"台北市萬華區興寧街48號"
473,121.56,25.0396,"台北市信義區仁愛路四段505號(國父紀念館內)"
474,121.569,25.0435,"台北市信義區永吉路30巷102弄3號"
475,121.569,25.0425,"台北市信義區永吉路30巷151弄2-1號"
476,121.569,25.0436,"台北市信義區永吉路30巷158弄2號"
477,121.569,25.0427,"台北市信義區永吉路30巷158號"
478,121.569,25.0436,"台北市信義區永吉路30巷167弄2號"
479,121.578,25.0455,"台北市信義區永吉路443巷9弄(中坡公園前)"
480,121.558,25.0433,"台北市信義區光復南路102號"
481,121.559,25.0365,"台北市信義區光復南路419巷93號"
483,121.562,25.0291,"台北市信義區吳興街158號"
484,121.563,25.0275,"台北市信義區吳興街239號"
485,121.565,25.0273,"台北市信義區吳興街269巷22號"
486,121.565,25.0272,"台北市信義區吳興街269巷5號"
487,121.564,25.0266,"台北市信義區吳興街281巷1號"
488,121.569,25.0224,"台北市信義區吳興街583巷"
489,121.569,25.0409,"台北市信義區忠孝東路五段236巷18號"
490,121.566,25.0413,"台北市信義區忠孝東路五段236巷3弄33號"
493,121.567,25.0412,"台北市信義區忠孝東路五段372巷27弄77之2號"
494,121.574,25.0401,"台北市信義區忠孝東路五段372巷28弄3號"
495,121.565,25.0408,"台北市信義區忠孝東路五段8號B2F(統一阪急百貨)"
497,121.577,25.0437,"台北市信義區松山路268號(永春市場內)"
498,121.578,25.0398,"台北市信義區松山路457號(第一劇場魚丸店門口)"
499,121.578,25.0378,"台北市信義區松山路538-2號"
500,121.569,25.0245,"台北市信義區松仁路19號(新光A4)"
501,121.568,25.0392,"台北市信義區松仁路28號5樓"
502,121.566,25.0394,"台北市信義區松高路11號(信義誠品B2)"
503,121.566,25.0394,"台北市信義區松高路11號(誠品信義店)"
504,121.566,25.0394,"台北市信義區松高路11號B1樓"
505,121.567,25.0389,"台北市信義區松高路12號(新光A8)"
506,121.568,25.044,"台北市信義區松隆路62號"
507,121.58,25.038,"台北市信義區林口街42號"
508,121.579,25.037,"台北市信義區林口街榕樹下肉圓"
509,121.565,25.0337,"台北市信義區信義路五段7號(台北101)"
510,121.565,25.0337,"台北市信義區信義路五段7號85樓"
511,121.578,25.0361,"台北市信義區信義路六段99號"
512,121.544,25.0332,"台北市大安區信義路四段199巷18號"
513,121.553,25.033,"台北市大安區信義路四段236號2樓"
514,121.566,25.0284,"台北市信義區莊敬路391巷7號"
515,121.566,25.0272,"台北市信義區莊敬路406號"
516,121.568,25.0284,"台北市信義區莊敬路423巷8弄14號"
518,121.579,25.0364,"台北市信義區福德街18號"
519,121.529,25.1121,"台北市士林區士東路100號(士東市場一樓88攤)"
520,121.529,25.1121,"台北市士林區士東路100號2樓(士東市場2樓245攤)"
521,121.525,25.087,"台北市士林區大東路11-3號"
522,121.525,25.088,"台北市士林區大東路16號之8(佐丹奴前)"
523,121.526,25.0891,"台北市士林區大南路31號"
524,121.525,25.0893,"台北市士林區大南路49號"
525,121.525,25.0894,"台北市士林區大南路50號(士林夜市廟口旁)"
526,121.526,25.0894,"台北市士林區小東街38號"
527,121.525,25.0895,"台北市士林區大南路84號(媽祖廟口左側)"
528,121.524,25.0898,"台北市士林區大西路5號"
530,121.533,25.1247,"台北市士林區中山北路七段180號"
531,121.53,25.1192,"台北市士林區中山北路七段38巷七號"
533,121.525,25.1076,"台北市士林區中山北路六段177號"
537,121.524,25.095,"台北市士林區中正路282號"
